dps,mean,population,country,pop_n,species,year
80,0.03908534665710888,CMN_6_gambiae_2009,CMN,6,gambiae,2009
80,0.039124584826108415,CMN_6_gambiae_2009,CMN,6,gambiae,2009
80,0.039137270850672166,CMN_6_gambiae_2009,CMN,6,gambiae,2009
80,0.039798419247122865,CMN_6_gambiae_2009,CMN,6,gambiae,2009
80,0.0389239686237048,CMN_6_gambiae_2009,CMN,6,gambiae,2009
85,0.03944872800924532,CMN_6_gambiae_2009,CMN,6,gambiae,2009
85,0.03964370518555792,CMN_6_gambiae_2009,CMN,6,gambiae,2009
85,0.039302203245010416,CMN_6_gambiae_2009,CMN,6,gambiae,2009
85,0.03957628044344982,CMN_6_gambiae_2009,CMN,6,gambiae,2009
85,0.03950798005534032,CMN_6_gambiae_2009,CMN,6,gambiae,2009
90,0.040050163635739496,CMN_6_gambiae_2009,CMN,6,gambiae,2009
90,0.04024695968624738,CMN_6_gambiae_2009,CMN,6,gambiae,2009
90,0.03964703516223215,CMN_6_gambiae_2009,CMN,6,gambiae,2009
90,0.03972679391397984,CMN_6_gambiae_2009,CMN,6,gambiae,2009
90,0.03989064613224412,CMN_6_gambiae_2009,CMN,6,gambiae,2009
95,0.04053434844123157,CMN_6_gambiae_2009,CMN,6,gambiae,2009
95,0.039580144370499316,CMN_6_gambiae_2009,CMN,6,gambiae,2009
95,0.039761079555828686,CMN_6_gambiae_2009,CMN,6,gambiae,2009
95,0.04027096177904325,CMN_6_gambiae_2009,CMN,6,gambiae,2009
95,0.04044531229781791,CMN_6_gambiae_2009,CMN,6,gambiae,2009
100,0.0406340443474648,CMN_6_gambiae_2009,CMN,6,gambiae,2009
100,0.040655328076616606,CMN_6_gambiae_2009,CMN,6,gambiae,2009
100,0.040683422599096984,CMN_6_gambiae_2009,CMN,6,gambiae,2009
100,0.04027959931132336,CMN_6_gambiae_2009,CMN,6,gambiae,2009
100,0.0406527740291184,CMN_6_gambiae_2009,CMN,6,gambiae,2009
105,0.04090016428250437,CMN_6_gambiae_2009,CMN,6,gambiae,2009
105,0.04093055972542548,CMN_6_gambiae_2009,CMN,6,gambiae,2009
105,0.040717228746405085,CMN_6_gambiae_2009,CMN,6,gambiae,2009
105,0.04080109765372445,CMN_6_gambiae_2009,CMN,6,gambiae,2009
105,0.0408717389145874,CMN_6_gambiae_2009,CMN,6,gambiae,2009
10,0.02717974710249756,CMN_7_gambiae_2009,CMN,7,gambiae,2009
10,0.026860294875767424,CMN_7_gambiae_2009,CMN,7,gambiae,2009
10,0.02674378876954821,CMN_7_gambiae_2009,CMN,7,gambiae,2009
10,0.02751846041936876,CMN_7_gambiae_2009,CMN,7,gambiae,2009
10,0.026905394013658743,CMN_7_gambiae_2009,CMN,7,gambiae,2009
15,0.02933455048599045,CMN_7_gambiae_2009,CMN,7,gambiae,2009
15,0.02932361229311763,CMN_7_gambiae_2009,CMN,7,gambiae,2009
15,0.029744732718721068,CMN_7_gambiae_2009,CMN,7,gambiae,2009
15,0.029338757483249225,CMN_7_gambiae_2009,CMN,7,gambiae,2009
15,0.029747677616802217,CMN_7_gambiae_2009,CMN,7,gambiae,2009
20,0.031797021626897674,CMN_7_gambiae_2009,CMN,7,gambiae,2009
20,0.031524307800005244,CMN_7_gambiae_2009,CMN,7,gambiae,2009
20,0.03118929296955549,CMN_7_gambiae_2009,CMN,7,gambiae,2009
20,0.0311152370596666,CMN_7_gambiae_2009,CMN,7,gambiae,2009
20,0.031160689364148668,CMN_7_gambiae_2009,CMN,7,gambiae,2009
25,0.032592090703551936,CMN_7_gambiae_2009,CMN,7,gambiae,2009
25,0.032916925108340066,CMN_7_gambiae_2009,CMN,7,gambiae,2009
25,0.03262185788841225,CMN_7_gambiae_2009,CMN,7,gambiae,2009
25,0.032381487870665256,CMN_7_gambiae_2009,CMN,7,gambiae,2009
25,0.03267655509059307,CMN_7_gambiae_2009,CMN,7,gambiae,2009
30,0.034024176360096664,CMN_7_gambiae_2009,CMN,7,gambiae,2009
30,0.03381759449369188,CMN_7_gambiae_2009,CMN,7,gambiae,2009
30,0.034171071078249536,CMN_7_gambiae_2009,CMN,7,gambiae,2009
30,0.03405348382211256,CMN_7_gambiae_2009,CMN,7,gambiae,2009
30,0.03453026619198103,CMN_7_gambiae_2009,CMN,7,gambiae,2009
35,0.03527235991432417,CMN_7_gambiae_2009,CMN,7,gambiae,2009
35,0.035229816004722386,CMN_7_gambiae_2009,CMN,7,gambiae,2009
35,0.0348130240448024,CMN_7_gambiae_2009,CMN,7,gambiae,2009
35,0.034827551233446906,CMN_7_gambiae_2009,CMN,7,gambiae,2009
35,0.035362981900630426,CMN_7_gambiae_2009,CMN,7,gambiae,2009
40,0.03639863131126372,CMN_7_gambiae_2009,CMN,7,gambiae,2009
40,0.036085688350531206,CMN_7_gambiae_2009,CMN,7,gambiae,2009
40,0.036332677741044817,CMN_7_gambiae_2009,CMN,7,gambiae,2009
40,0.036644947706162855,CMN_7_gambiae_2009,CMN,7,gambiae,2009
40,0.03616510183303967,CMN_7_gambiae_2009,CMN,7,gambiae,2009
45,0.03692132418785282,CMN_7_gambiae_2009,CMN,7,gambiae,2009
45,0.037986763701297936,CMN_7_gambiae_2009,CMN,7,gambiae,2009
45,0.03713953881984775,CMN_7_gambiae_2009,CMN,7,gambiae,2009
45,0.03679052686325345,CMN_7_gambiae_2009,CMN,7,gambiae,2009
45,0.037356767542360766,CMN_7_gambiae_2009,CMN,7,gambiae,2009
50,0.03737284613186705,CMN_7_gambiae_2009,CMN,7,gambiae,2009
50,0.038082664951815774,CMN_7_gambiae_2009,CMN,7,gambiae,2009
50,0.03773564241761862,CMN_7_gambiae_2009,CMN,7,gambiae,2009
50,0.037658383226331686,CMN_7_gambiae_2009,CMN,7,gambiae,2009
50,0.038420030087102056,CMN_7_gambiae_2009,CMN,7,gambiae,2009
55,0.03875581854907192,CMN_7_gambiae_2009,CMN,7,gambiae,2009
55,0.03867111259509128,CMN_7_gambiae_2009,CMN,7,gambiae,2009
55,0.03851149876389643,CMN_7_gambiae_2009,CMN,7,gambiae,2009
55,0.03857281576043465,CMN_7_gambiae_2009,CMN,7,gambiae,2009
55,0.0382188207288738,CMN_7_gambiae_2009,CMN,7,gambiae,2009
60,0.039226184538847485,CMN_7_gambiae_2009,CMN,7,gambiae,2009
60,0.03941739679821935,CMN_7_gambiae_2009,CMN,7,gambiae,2009
60,0.03953523329627127,CMN_7_gambiae_2009,CMN,7,gambiae,2009
60,0.039239242937048495,CMN_7_gambiae_2009,CMN,7,gambiae,2009
60,0.03963721316793627,CMN_7_gambiae_2009,CMN,7,gambiae,2009
65,0.03981756178822,CMN_7_gambiae_2009,CMN,7,gambiae,2009
65,0.0395228800960357,CMN_7_gambiae_2009,CMN,7,gambiae,2009
65,0.0401174509531352,CMN_7_gambiae_2009,CMN,7,gambiae,2009
65,0.039889853762602005,CMN_7_gambiae_2009,CMN,7,gambiae,2009
65,0.03982767041175647,CMN_7_gambiae_2009,CMN,7,gambiae,2009
70,0.04069631436663957,CMN_7_gambiae_2009,CMN,7,gambiae,2009
70,0.040872189313446106,CMN_7_gambiae_2009,CMN,7,gambiae,2009
70,0.04094169315840402,CMN_7_gambiae_2009,CMN,7,gambiae,2009
70,0.04058117973651363,CMN_7_gambiae_2009,CMN,7,gambiae,2009
70,0.04058299288029514,CMN_7_gambiae_2009,CMN,7,gambiae,2009
75,0.04089403957515377,CMN_7_gambiae_2009,CMN,7,gambiae,2009
75,0.04082868026096824,CMN_7_gambiae_2009,CMN,7,gambiae,2009
75,0.041411243645854835,CMN_7_gambiae_2009,CMN,7,gambiae,2009
75,0.041042366420588526,CMN_7_gambiae_2009,CMN,7,gambiae,2009
75,0.040998495100107835,CMN_7_gambiae_2009,CMN,7,gambiae,2009
80,0.041500116681628715,CMN_7_gambiae_2009,CMN,7,gambiae,2009
80,0.04143757163029111,CMN_7_gambiae_2009,CMN,7,gambiae,2009
80,0.04164261319010068,CMN_7_gambiae_2009,CMN,7,gambiae,2009
80,0.0414467173689301,CMN_7_gambiae_2009,CMN,7,gambiae,2009
80,0.04152430863544796,CMN_7_gambiae_2009,CMN,7,gambiae,2009
85,0.04208704941147515,CMN_7_gambiae_2009,CMN,7,gambiae,2009
85,0.042202926565660936,CMN_7_gambiae_2009,CMN,7,gambiae,2009
85,0.04203509441539186,CMN_7_gambiae_2009,CMN,7,gambiae,2009
85,0.04218745681963613,CMN_7_gambiae_2009,CMN,7,gambiae,2009
85,0.04225137897773862,CMN_7_gambiae_2009,CMN,7,gambiae,2009
90,0.042417495861526,CMN_7_gambiae_2009,CMN,7,gambiae,2009
90,0.04270503194119612,CMN_7_gambiae_2009,CMN,7,gambiae,2009
90,0.04254204666588562,CMN_7_gambiae_2009,CMN,7,gambiae,2009
90,0.04269376168279699,CMN_7_gambiae_2009,CMN,7,gambiae,2009
90,0.04264376797246238,CMN_7_gambiae_2009,CMN,7,gambiae,2009
95,0.04309435228176195,CMN_7_gambiae_2009,CMN,7,gambiae,2009
95,0.0430307959350165,CMN_7_gambiae_2009,CMN,7,gambiae,2009
95,0.04310694903517095,CMN_7_gambiae_2009,CMN,7,gambiae,2009
95,0.0429575057333641,CMN_7_gambiae_2009,CMN,7,gambiae,2009
95,0.04295836460291471,CMN_7_gambiae_2009,CMN,7,gambiae,2009
10,0.027471482150731984,DRC_1_gambiae_2015,DRC,1,gambiae,2015
10,0.02747899867371387,DRC_1_gambiae_2015,DRC,1,gambiae,2015
10,0.025128206111129214,DRC_1_gambiae_2015,DRC,1,gambiae,2015
10,0.02759268608381489,DRC_1_gambiae_2015,DRC,1,gambiae,2015
10,0.02721310167322967,DRC_1_gambiae_2015,DRC,1,gambiae,2015
15,0.03051713741543226,DRC_1_gambiae_2015,DRC,1,gambiae,2015
15,0.02884653880397248,DRC_1_gambiae_2015,DRC,1,gambiae,2015
15,0.029337074684345713,DRC_1_gambiae_2015,DRC,1,gambiae,2015
15,0.029674055164773637,DRC_1_gambiae_2015,DRC,1,gambiae,2015
15,0.029956344680837483,DRC_1_gambiae_2015,DRC,1,gambiae,2015
20,0.03087426147986941,DRC_1_gambiae_2015,DRC,1,gambiae,2015
20,0.0319670759384944,DRC_1_gambiae_2015,DRC,1,gambiae,2015
20,0.03136326558326273,DRC_1_gambiae_2015,DRC,1,gambiae,2015
20,0.03233892280878307,DRC_1_gambiae_2015,DRC,1,gambiae,2015
20,0.030926766728150423,DRC_1_gambiae_2015,DRC,1,gambiae,2015
25,0.03229218631608433,DRC_1_gambiae_2015,DRC,1,gambiae,2015
25,0.03297831992711445,DRC_1_gambiae_2015,DRC,1,gambiae,2015
25,0.03259432324241646,DRC_1_gambiae_2015,DRC,1,gambiae,2015
25,0.033179620514732285,DRC_1_gambiae_2015,DRC,1,gambiae,2015
25,0.03293366914982398,DRC_1_gambiae_2015,DRC,1,gambiae,2015
30,0.03343766971170523,DRC_1_gambiae_2015,DRC,1,gambiae,2015
30,0.032961244749910135,DRC_1_gambiae_2015,DRC,1,gambiae,2015
30,0.03375647771314652,DRC_1_gambiae_2015,DRC,1,gambiae,2015
30,0.033934824341755494,DRC_1_gambiae_2015,DRC,1,gambiae,2015
30,0.033580632941051104,DRC_1_gambiae_2015,DRC,1,gambiae,2015
35,0.03424715545855418,DRC_1_gambiae_2015,DRC,1,gambiae,2015
35,0.03509422891070691,DRC_1_gambiae_2015,DRC,1,gambiae,2015
35,0.035544225873242935,DRC_1_gambiae_2015,DRC,1,gambiae,2015
35,0.035806752925175954,DRC_1_gambiae_2015,DRC,1,gambiae,2015
35,0.03551966800672483,DRC_1_gambiae_2015,DRC,1,gambiae,2015
40,0.03606482548648237,DRC_1_gambiae_2015,DRC,1,gambiae,2015
40,0.036034204186023586,DRC_1_gambiae_2015,DRC,1,gambiae,2015
40,0.036743541563683965,DRC_1_gambiae_2015,DRC,1,gambiae,2015
40,0.036604231471486906,DRC_1_gambiae_2015,DRC,1,gambiae,2015
40,0.036532220940737714,DRC_1_gambiae_2015,DRC,1,gambiae,2015
45,0.03690029145223885,DRC_1_gambiae_2015,DRC,1,gambiae,2015
45,0.03643264172132201,DRC_1_gambiae_2015,DRC,1,gambiae,2015
45,0.03709583016614997,DRC_1_gambiae_2015,DRC,1,gambiae,2015
45,0.03693479828410552,DRC_1_gambiae_2015,DRC,1,gambiae,2015
45,0.03659893178726995,DRC_1_gambiae_2015,DRC,1,gambiae,2015
50,0.037717615272985006,DRC_1_gambiae_2015,DRC,1,gambiae,2015
50,0.03838107857816155,DRC_1_gambiae_2015,DRC,1,gambiae,2015
50,0.038252313259349996,DRC_1_gambiae_2015,DRC,1,gambiae,2015
50,0.037462016115144055,DRC_1_gambiae_2015,DRC,1,gambiae,2015
50,0.03739473623606501,DRC_1_gambiae_2015,DRC,1,gambiae,2015
55,0.03822735453767035,DRC_1_gambiae_2015,DRC,1,gambiae,2015
55,0.0390453359141699,DRC_1_gambiae_2015,DRC,1,gambiae,2015
55,0.03830605521879415,DRC_1_gambiae_2015,DRC,1,gambiae,2015
55,0.03833639765007079,DRC_1_gambiae_2015,DRC,1,gambiae,2015
55,0.03809144573091038,DRC_1_gambiae_2015,DRC,1,gambiae,2015
60,0.03877908985758451,DRC_1_gambiae_2015,DRC,1,gambiae,2015
60,0.039071349245892714,DRC_1_gambiae_2015,DRC,1,gambiae,2015
60,0.039029064908860885,DRC_1_gambiae_2015,DRC,1,gambiae,2015
60,0.03868146278531984,DRC_1_gambiae_2015,DRC,1,gambiae,2015
60,0.038993931599415325,DRC_1_gambiae_2015,DRC,1,gambiae,2015
65,0.03963131805760872,DRC_1_gambiae_2015,DRC,1,gambiae,2015
65,0.03980347097965401,DRC_1_gambiae_2015,DRC,1,gambiae,2015
65,0.039650616338905605,DRC_1_gambiae_2015,DRC,1,gambiae,2015
65,0.039601911152775365,DRC_1_gambiae_2015,DRC,1,gambiae,2015
65,0.0392720024391761,DRC_1_gambiae_2015,DRC,1,gambiae,2015
70,0.040104020731346036,DRC_1_gambiae_2015,DRC,1,gambiae,2015
70,0.0399801225729428,DRC_1_gambiae_2015,DRC,1,gambiae,2015
70,0.04041920555869866,DRC_1_gambiae_2015,DRC,1,gambiae,2015
70,0.0402146225020182,DRC_1_gambiae_2015,DRC,1,gambiae,2015
70,0.04035030609500125,DRC_1_gambiae_2015,DRC,1,gambiae,2015
75,0.04076570850163879,DRC_1_gambiae_2015,DRC,1,gambiae,2015
75,0.0408018202688372,DRC_1_gambiae_2015,DRC,1,gambiae,2015
75,0.040683934747817625,DRC_1_gambiae_2015,DRC,1,gambiae,2015
75,0.04069169430109993,DRC_1_gambiae_2015,DRC,1,gambiae,2015
75,0.04062991631919853,DRC_1_gambiae_2015,DRC,1,gambiae,2015
10,0.019519940401269982,GAB_1_gambiae_2000,GAB,1,gambiae,2000
10,0.019681075862694145,GAB_1_gambiae_2000,GAB,1,gambiae,2000
10,0.019970461997496736,GAB_1_gambiae_2000,GAB,1,gambiae,2000
10,0.0195255777935064,GAB_1_gambiae_2000,GAB,1,gambiae,2000
10,0.01945182191174664,GAB_1_gambiae_2000,GAB,1,gambiae,2000
15,0.0194426378314314,GAB_1_gambiae_2000,GAB,1,gambiae,2000
15,0.01979013580500626,GAB_1_gambiae_2000,GAB,1,gambiae,2000
15,0.02005433523285737,GAB_1_gambiae_2000,GAB,1,gambiae,2000
15,0.0196525669946443,GAB_1_gambiae_2000,GAB,1,gambiae,2000
15,0.019457783021562997,GAB_1_gambiae_2000,GAB,1,gambiae,2000
20,0.019986867235568983,GAB_1_gambiae_2000,GAB,1,gambiae,2000
20,0.019610710232958743,GAB_1_gambiae_2000,GAB,1,gambiae,2000
20,0.01994023944045376,GAB_1_gambiae_2000,GAB,1,gambiae,2000
20,0.020043682616171583,GAB_1_gambiae_2000,GAB,1,gambiae,2000
20,0.019622073309079256,GAB_1_gambiae_2000,GAB,1,gambiae,2000
25,0.019960385808079968,GAB_1_gambiae_2000,GAB,1,gambiae,2000
25,0.01977471299251379,GAB_1_gambiae_2000,GAB,1,gambiae,2000
25,0.01970513219790282,GAB_1_gambiae_2000,GAB,1,gambiae,2000
25,0.019962246257133737,GAB_1_gambiae_2000,GAB,1,gambiae,2000
25,0.019851363493529086,GAB_1_gambiae_2000,GAB,1,gambiae,2000
30,0.019936222332281397,GAB_1_gambiae_2000,GAB,1,gambiae,2000
30,0.019907272278338845,GAB_1_gambiae_2000,GAB,1,gambiae,2000
30,0.019959811265123462,GAB_1_gambiae_2000,GAB,1,gambiae,2000
30,0.019947301982555697,GAB_1_gambiae_2000,GAB,1,gambiae,2000
30,0.01997446499613141,GAB_1_gambiae_2000,GAB,1,gambiae,2000
35,0.020078304133938088,GAB_1_gambiae_2000,GAB,1,gambiae,2000
35,0.019902940213872164,GAB_1_gambiae_2000,GAB,1,gambiae,2000
35,0.01991262500630184,GAB_1_gambiae_2000,GAB,1,gambiae,2000
35,0.020084875957372503,GAB_1_gambiae_2000,GAB,1,gambiae,2000
35,0.01987388583658313,GAB_1_gambiae_2000,GAB,1,gambiae,2000
40,0.01986817653063498,GAB_1_gambiae_2000,GAB,1,gambiae,2000
40,0.019980230300445653,GAB_1_gambiae_2000,GAB,1,gambiae,2000
40,0.019966097392541602,GAB_1_gambiae_2000,GAB,1,gambiae,2000
40,0.019995709199578656,GAB_1_gambiae_2000,GAB,1,gambiae,2000
40,0.020030368473724303,GAB_1_gambiae_2000,GAB,1,gambiae,2000
45,0.02005964295532901,GAB_1_gambiae_2000,GAB,1,gambiae,2000
45,0.01985293060062297,GAB_1_gambiae_2000,GAB,1,gambiae,2000
45,0.019944948818934088,GAB_1_gambiae_2000,GAB,1,gambiae,2000
45,0.019894667435356943,GAB_1_gambiae_2000,GAB,1,gambiae,2000
45,0.020068187504172184,GAB_1_gambiae_2000,GAB,1,gambiae,2000
50,0.02019877173537529,GAB_1_gambiae_2000,GAB,1,gambiae,2000
50,0.019943816404128404,GAB_1_gambiae_2000,GAB,1,gambiae,2000
50,0.020054876491603372,GAB_1_gambiae_2000,GAB,1,gambiae,2000
50,0.019939953444564056,GAB_1_gambiae_2000,GAB,1,gambiae,2000
50,0.01988619392396023,GAB_1_gambiae_2000,GAB,1,gambiae,2000
55,0.020048761466043025,GAB_1_gambiae_2000,GAB,1,gambiae,2000
55,0.019888199433870785,GAB_1_gambiae_2000,GAB,1,gambiae,2000
55,0.020027901044540337,GAB_1_gambiae_2000,GAB,1,gambiae,2000
55,0.01999692647927876,GAB_1_gambiae_2000,GAB,1,gambiae,2000
55,0.02007720749536488,GAB_1_gambiae_2000,GAB,1,gambiae,2000
60,0.020149419338393596,GAB_1_gambiae_2000,GAB,1,gambiae,2000
60,0.020054901408557747,GAB_1_gambiae_2000,GAB,1,gambiae,2000
60,0.02012516802744886,GAB_1_gambiae_2000,GAB,1,gambiae,2000
60,0.019864310977671648,GAB_1_gambiae_2000,GAB,1,gambiae,2000
60,0.020030028269127264,GAB_1_gambiae_2000,GAB,1,gambiae,2000
65,0.02007603266534973,GAB_1_gambiae_2000,GAB,1,gambiae,2000
65,0.020136990728493884,GAB_1_gambiae_2000,GAB,1,gambiae,2000
65,0.020121368310301164,GAB_1_gambiae_2000,GAB,1,gambiae,2000
65,0.020062248178709097,GAB_1_gambiae_2000,GAB,1,gambiae,2000
65,0.020101763707078918,GAB_1_gambiae_2000,GAB,1,gambiae,2000
10,0.0264605098096684,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
10,0.0265159441666598,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
10,0.026720769417916176,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
10,0.026612719400051582,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
10,0.026716071591052503,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
12,0.027595149716456338,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
12,0.02767013047228879,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
12,0.02776698061523904,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
12,0.027728597609277192,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
12,0.0275170447624642,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
14,0.028555287572912768,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
14,0.0285612836136792,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
14,0.028554859284286593,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
14,0.02847990877470612,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
14,0.028386970142826307,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
16,0.02943782351957915,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
16,0.029391472563129267,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
16,0.029405957237019862,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
16,0.029451066649993408,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
16,0.029363330910998988,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
18,0.030157123649321417,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
18,0.030092012910963764,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
18,0.030163956257667587,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
18,0.03013421431545484,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
18,0.03022022479698902,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
20,0.030817446099266826,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
20,0.03090168959464307,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
20,0.030808825834623663,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
20,0.030836253949397333,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
20,0.030880530763246244,GAM_1_coluzzii_2012,GAM,1,coluzzii,2012
10,0.02405522245546507,GAM_1_intermediate_2011,GAM,1,intermediate,2011
10,0.024047236149796817,GAM_1_intermediate_2011,GAM,1,intermediate,2011
10,0.024317361194458324,GAM_1_intermediate_2011,GAM,1,intermediate,2011
10,0.02414917899273864,GAM_1_intermediate_2011,GAM,1,intermediate,2011
10,0.02397254070266433,GAM_1_intermediate_2011,GAM,1,intermediate,2011
15,0.025428774230943186,GAM_1_intermediate_2011,GAM,1,intermediate,2011
15,0.02525923224141453,GAM_1_intermediate_2011,GAM,1,intermediate,2011
15,0.02526091504031804,GAM_1_intermediate_2011,GAM,1,intermediate,2011
15,0.025324861398651432,GAM_1_intermediate_2011,GAM,1,intermediate,2011
15,0.02543298122820196,GAM_1_intermediate_2011,GAM,1,intermediate,2011
20,0.026299251935622242,GAM_1_intermediate_2011,GAM,1,intermediate,2011
20,0.02607982701743293,GAM_1_intermediate_2011,GAM,1,intermediate,2011
20,0.025999109993956143,GAM_1_intermediate_2011,GAM,1,intermediate,2011
20,0.026087663621653982,GAM_1_intermediate_2011,GAM,1,intermediate,2011
20,0.026108038792628702,GAM_1_intermediate_2011,GAM,1,intermediate,2011
25,0.026885721365830773,GAM_1_intermediate_2011,GAM,1,intermediate,2011
25,0.02672646692682812,GAM_1_intermediate_2011,GAM,1,intermediate,2011
25,0.026868977324346854,GAM_1_intermediate_2011,GAM,1,intermediate,2011
25,0.026847396115323118,GAM_1_intermediate_2011,GAM,1,intermediate,2011
25,0.02683511715156825,GAM_1_intermediate_2011,GAM,1,intermediate,2011
30,0.027151219109294026,GAM_1_intermediate_2011,GAM,1,intermediate,2011
30,0.027349223181938043,GAM_1_intermediate_2011,GAM,1,intermediate,2011
30,0.02726987858965109,GAM_1_intermediate_2011,GAM,1,intermediate,2011
30,0.02710975977278372,GAM_1_intermediate_2011,GAM,1,intermediate,2011
30,0.027408910330189957,GAM_1_intermediate_2011,GAM,1,intermediate,2011
35,0.02754147435733525,GAM_1_intermediate_2011,GAM,1,intermediate,2011
35,0.02766737665892104,GAM_1_intermediate_2011,GAM,1,intermediate,2011
35,0.027498238676845626,GAM_1_intermediate_2011,GAM,1,intermediate,2011
35,0.027466071330561347,GAM_1_intermediate_2011,GAM,1,intermediate,2011
35,0.027594740715698462,GAM_1_intermediate_2011,GAM,1,intermediate,2011
40,0.027885573285917627,GAM_1_intermediate_2011,GAM,1,intermediate,2011
40,0.027833752623602784,GAM_1_intermediate_2011,GAM,1,intermediate,2011
40,0.027912156612689528,GAM_1_intermediate_2011,GAM,1,intermediate,2011
40,0.02788254480565248,GAM_1_intermediate_2011,GAM,1,intermediate,2011
40,0.027854615487651616,GAM_1_intermediate_2011,GAM,1,intermediate,2011
45,0.02816086116814075,GAM_1_intermediate_2011,GAM,1,intermediate,2011
45,0.02808888977596169,GAM_1_intermediate_2011,GAM,1,intermediate,2011
45,0.027981097005940102,GAM_1_intermediate_2011,GAM,1,intermediate,2011
45,0.028023491113662004,GAM_1_intermediate_2011,GAM,1,intermediate,2011
45,0.0282193584640671,GAM_1_intermediate_2011,GAM,1,intermediate,2011
50,0.02838084200595882,GAM_1_intermediate_2011,GAM,1,intermediate,2011
50,0.028461964156810106,GAM_1_intermediate_2011,GAM,1,intermediate,2011
50,0.028401444456968662,GAM_1_intermediate_2011,GAM,1,intermediate,2011
50,0.028315493606661944,GAM_1_intermediate_2011,GAM,1,intermediate,2011
50,0.02837118460704796,GAM_1_intermediate_2011,GAM,1,intermediate,2011
55,0.028584782731546618,GAM_1_intermediate_2011,GAM,1,intermediate,2011
55,0.02844918999177912,GAM_1_intermediate_2011,GAM,1,intermediate,2011
55,0.028464677274409905,GAM_1_intermediate_2011,GAM,1,intermediate,2011
55,0.028457091666590738,GAM_1_intermediate_2011,GAM,1,intermediate,2011
55,0.02859268440635825,GAM_1_intermediate_2011,GAM,1,intermediate,2011
60,0.028646394682090393,GAM_1_intermediate_2011,GAM,1,intermediate,2011
60,0.02869147724730815,GAM_1_intermediate_2011,GAM,1,intermediate,2011
60,0.028765163922870964,GAM_1_intermediate_2011,GAM,1,intermediate,2011
60,0.028690544504579505,GAM_1_intermediate_2011,GAM,1,intermediate,2011
60,0.02871666130098151,GAM_1_intermediate_2011,GAM,1,intermediate,2011
65,0.02882703742867708,GAM_1_intermediate_2011,GAM,1,intermediate,2011
65,0.028789359831859342,GAM_1_intermediate_2011,GAM,1,intermediate,2011
65,0.028763628790130145,GAM_1_intermediate_2011,GAM,1,intermediate,2011
65,0.02881080236663366,GAM_1_intermediate_2011,GAM,1,intermediate,2011
65,0.02882489317519965,GAM_1_intermediate_2011,GAM,1,intermediate,2011
10,0.025260215045998582,GAM_2_coluzzii_2012,GAM,2,coluzzii,2012
10,0.025101898280692616,GAM_2_coluzzii_2012,GAM,2,coluzzii,2012
10,0.025303904835830785,GAM_2_coluzzii_2012,GAM,2,coluzzii,2012
10,0.02528746244180791,GAM_2_coluzzii_2012,GAM,2,coluzzii,2012
10,0.02526914091703956,GAM_2_coluzzii_2012,GAM,2,coluzzii,2012
15,0.027125876925133262,GAM_2_coluzzii_2012,GAM,2,coluzzii,2012
15,0.02723778305221669,GAM_2_coluzzii_2012,GAM,2,coluzzii,2012
15,0.02709306234651481,GAM_2_coluzzii_2012,GAM,2,coluzzii,2012
15,0.02720917547085702,GAM_2_coluzzii_2012,GAM,2,coluzzii,2012
15,0.02718603698593375,GAM_2_coluzzii_2012,GAM,2,coluzzii,2012
20,0.02869019988346365,GAM_2_coluzzii_2012,GAM,2,coluzzii,2012
20,0.028572258989936893,GAM_2_coluzzii_2012,GAM,2,coluzzii,2012
20,0.02858518938690162,GAM_2_coluzzii_2012,GAM,2,coluzzii,2012
20,0.028627898879906324,GAM_2_coluzzii_2012,GAM,2,coluzzii,2012
20,0.028542479893896917,GAM_2_coluzzii_2012,GAM,2,coluzzii,2012
25,0.029715092286803108,GAM_2_coluzzii_2012,GAM,2,coluzzii,2012
