path	sample	reads	bases
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/2/3/6/1234191/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0466-CW	84482933	11306010542
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/9/e/d/1233961/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0405-CW	98658315	13886635272
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/3/f/b/1234541/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AQ0008-C	168631557	14184102600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/d/7/c/1234406/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0303-C	192857253	18562217200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/9/8/0/1234308/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0245-C	168091799	16128937800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/5/9/c/1234102/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0246-C	108029704	14458390128
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/c/c/5/1234117/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0465-CW	96137703	12821660358
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/1/e/2/1233867/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0634-CW	82776590	11531214358
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/3/d/7/1233833/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0582-CW	105414144	14823084120
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/c/1/8/e/1233246/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0341-C	97552964	13398397610
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/1/2/b/1234387/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0132-C	205080743	19708233400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/e/8/b/1234388/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0206-C	196325126	18882776800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/c/f/1/1234272/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0142-C	167577507	16060151200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/d/d/6/1233678/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BP0068-CW	110648619	15356377766
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/b/7/7/1234243/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0316-C	84895443	11783712028
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/6/6/7/1234391/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0170-C	196881757	18909434400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/b/d/a/1233376/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0358-C	101312321	14377834044
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/6/b/b/1234225/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0487-C	93222450	12956202868
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/b/d/e/1234392/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0305-C	199806353	19142725200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/d/3/5/1234277/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0331-C	167922657	16111957200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/4/c/b/1234119/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0607-CW	91298355	12828131010
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/f/d/2/1233680/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0525-CW	101164344	15073047104
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/b/2/6/1233777/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0622-CW	107475132	15132019852
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/6/5/3/1233727/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0463-CW	75582164	10615960172
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/1/a/7/1234064/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0491-CW	89898367	12316347616
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/4/d/4/1234163/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BP0081-C	106682052	14852303828
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/5/6/3/1234318/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0485-CW	90846667	12348425452
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/e/c/9/1234438/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0074-C	231740610	22342688000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/5/c/5/1233688/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0614-CW	100415636	14332615584
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/7/9/c/1234104/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0403-CW	109620297	15121199796
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/b/a/e/1234263/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0577-CW	101326170	14139147136
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/e/9/d/1234198/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0585-CW	96310825	13373877928
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/1/a/5/1234738/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0238-C	172173236	18165700452
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/4/8/b/1234264/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0578-CW	107416815	15028714712
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/c/7/9/2/1234060/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0569-CW	96126614	12886353288
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/d/c/0/1234335/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0247-C	100615290	13580842152
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/b/c/8/1234784/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0237-C	141670913	14886837528
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/c/4/0/1234116/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0368-C	122963910	15964382588
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/c/b/4/1234423/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0330-C	235395130	22523781200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/1/5/5/1234419/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0377-C	204125723	19599045800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/c/e/d/2/1234324/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0171-C	195070615	18715916600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/8/0/5/1234143/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0604-CW	118259753	16647559740
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/5/f/4/1234390/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0061-C	214581465	20641776800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/1/1/1/1234461/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0387-C	206580416	19819580200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/b/d/8/1233630/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0601-CW	91208300	12787867464
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/5/1/e/1233848/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0558-CW	98735279	13489432188
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/b/4/2/1233980/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0340-C	120414595	16982381704
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/3/a/9/1233991/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0588-CW	97809459	13468934240
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/c/9/0/1234399/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0366-C	212013833	20418372400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/c/e/0/a/1234219/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0576-CW	98060251	13625150988
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/1/5/d/1234289/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0228-CW	110515910	15588641134
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/d/2/4/1233521/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0304-CW	100426197	13609241628
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/a/5/4/1234440/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0336-C	151375272	20440659506
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/b/a/2/1233729/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0599-CW	95903722	13404653842
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/f/5/a/1234430/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0109-C	248879547	23888433000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/d/8/d/1234860/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0244-C	212044011	22148076906
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/e/0/f/1234393/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0354-C	219923538	21163707400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/b/c/b/1234677/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AQ0017-C	214134641	17905298400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/1/0/c/1234181/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0312-C	138233345	19477922464
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/e/6/6/1233885/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0590-CW	116015325	16364389138
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/5/d/0/1234103/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0339-C	143444820	20101487836
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/7/f/a/1234251/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0242-C	126548576	17127503878
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/c/2/6/9/1234467/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0323-C	324950906	31274097200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/5/0/9/1234459/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0350-C	202567862	27390111064
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/9/6/7/1234424/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0342-C	254169824	24434611200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/8/1/8/1233804/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	BP0063-CW	121484849	16960528984
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/a/a/e/1233548/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0589-CW	93574096	13523536444
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/5/0/3/1234469/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0263-C	322340897	30952795000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/c/0/1/5/1234462/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0179-C	329918027	31528218000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/e/1/9/1234336/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0251-C	126362246	17088247804
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/f/e/d/1234352/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0344-C	146568640	20562511070
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/d/3/7/1234315/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0334-C	141566741	19935142914
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/c/2/2/1234477/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0191-C	326732284	31560927800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/b/7/8/1234386/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0337-C	139630368	19575643926
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/1/1/3/1234454/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0180-C	315982384	30433781400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/5/6/c/1234317/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0343-C	135579860	19104636874
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/c/6/b/9/1234316/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0338-C	159090108	22216035060
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/8/4/e/1234356/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0342-C	142738903	19843375986
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/3/5/d/1234489/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0287-C	333996744	31997930000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/3/a/f/1234473/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0275-C	303140997	29126011800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/3/3/6/1233410/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0602-CW	64685745	9148892794
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/6/d/f/1234337/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0341-C	152332053	21228543682
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/a/9/b/1234466/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0192-C	338531835	32580308600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/2/6/b/1233785/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0424-CW	98904776	13160006662
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/0/b/9/1234160/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AZ0489-CW	92519254	13251481556
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/5/6/4/1233549/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0605-CW	93088920	13174937542
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/4/d/4/1234218/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0441-CW	114036557	15089707236
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/b/e/7/1235635/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0244-CW	624652129	72605040080
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/c/d/c/1235001/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0134-C	621131332	59739993200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/a/3/b/1234939/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0069-CW	525728641	71119001062
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/a/f/1/1234897/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0113-C	663817318	63664492600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/2/3/9/1234542/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0126-CW	354753028	47623660782
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/0/0/5/1219108/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AK0455-CW	1195406222	157909650374
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/c/2/a/1234761/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0235-CW	457144599	61832778902
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/c/d/b/1215134/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AN0256-C	111493329	10601080600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/3/8/0/1216612/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AG0284-C	101948810	9788124600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/9/d/5/1215239/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0375-C	77158999	10811996224
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/7/c/f/1217115/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0076-C	167034485	15687439600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/6/d/4/1234715/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0209-CW	377557664	51660506258
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/1/a/b/1234861/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AV0212-CW	546700766	72526424950
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/3/e/c/1244506/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0182-C	42939	4108600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/d/6/f/1244993/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0133-C	68113485	5015668950
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/8/0/8/1245170/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AC0361-C	70576975	10146024616
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/4/e/1/1245031/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0134-Cx	45489339	4316927400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/3/6/d/1245265/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0130-C	89045475	6543421050
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/6/e/b/1245563/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0159-C	78930378	5809992000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/8/3/d/1245355/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0103-C	70791025	5193364350
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/d/7/5/1245498/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0111-C	86058351	6310338000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/b/c/6/1245245/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0162-C	65983706	4849254750
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/a/c/b/1245081/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0124-C	69426152	5099802450
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/d/e/2/8/1244507/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0183-C	10764	1013000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/c/4/b/1245157/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0119-Cx	49509009	4742073000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/3/9/b/1245142/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0075-C	80252170	5882748300
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/3/7/b/1245558/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0116-C	75359605	5530525050
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/e/5/3/1245083/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0196-C	68140297	5018608500
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/f/1/5/1245802/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0148-C	84496266	6217232550
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/9/1/d/3/1245143/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0101-C	81530933	5980708800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/0/d/0/1245082/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0151-C	80395051	5917269750
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/a/f/4/1245016/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0150-Cx	58745865	5637320200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/6/a/e/1245091/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0123-C	78647737	5783855850
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/e/c/6/4/1245361/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0210-C	93569656	6881560200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/1/8/a/1245567/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0187-C	63828847	6166938332
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/2/c/5/1244972/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0234-C	70641891	5183755500
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/0/5/8/9/1245664/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0130-Cx	56607764	5413578800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/c/f/e/d/1245068/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0139-C	66729123	6417383000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/e/2/c/1245054/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0129-C	99039675	7280286300
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/f/1/4/1245440/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0238-C	75714324	5563162050
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/7/e/5/1245801/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0106-Cx	39707799	3841265200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/7/4/8/1245267/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0197-C	81223460	5980382700
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/2/b/7/1245223/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0498-C	51201034	4948237922
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/8/8/f/1245556/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0082-C	86985373	6387298800
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/e/1/c/1245250/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0502-C	69338872	6688122401
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/4/0/b/1245892/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0163-C	80206081	7748119400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/b/5/e/8/1245039/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0160-Cx	63786272	6110892000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/5/f/a/1244978/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0155-Cx	52727503	5048472200
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/1/4/b/3/1244985/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0649-C	56735764	5333997262
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/a/2/f/1245424/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0653-C	58810194	5531457630
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/7/a/a/0/1245631/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0277-C	85889336	8307685400
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/2/2/6/3/1245367/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0425-C	73574189	7112167442
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/5/5/6/4/1245093/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0118-Cx	52789120	5055405000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/3/3/e/c/1245589/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0420-C	82159065	7923703000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/4/7/c/1/1245557/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0105-C	89120635	6533613600
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/c/d/6/1245592/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0458-C	103971773	10037495000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/6/8/9/4/1245279/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0731-C	61670324	5783686091
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/b/8/5/1245406/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0523-C	62314752	6021559210
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/8/f/8/3/1245743/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0426-C	83986610	8011279412
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/b/0/f/1245610/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AB0105-Cx	103676761	10045532000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/f/c/4/b/1245225/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0610-C	56622098	5333311000
/lustre/scratch118/malaria/team112/pipelines/setups/vo_agam/output/a/4/c/3/1245145/4_bam_fix_mates_v2/pe.1.markdup.reali.sort.bam	AD0169-C	70677447	5198713200
